"","Year","Date","Marine.Park","SectorRegion","Name","Reef","Site","Site_notes","Zone","Transect","Depth","Complexity","Total.Macroalgae","Total.HARD.CORAL","Gradient","Total","id","total","match","coral","simpD","shanH","FDis"
"121",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Slope",1,8,3.5,39,10,"",100,"Willis 3 Slope 1 2018",100,"yes",10,0.72,1.41848366194566,0.170562140479638
"122",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Slope",2,8,4,24,9,"",100,"Willis 3 Slope 2 2018",100,"yes",9,0.740740740740741,1.46481638489081,0.115752232687075
"123",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Slope",3,9,3.5,22,14,"",100,"Willis 3 Slope 3 2018",100,"yes",14,0.612244897959184,1.21538810108361,0.0749220754719896
"124",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Crest",1,3,3,27,15,"",100,"Willis 3 Crest 1 2018",100,"yes",15,0.648888888888889,1.17105986999037,0.149445703219385
"125",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Crest",2,1,3,18,16,"",100,"Willis 3 Crest 2 2018",100,"yes",16,0.71875,1.39173976951833,0.137461052233874
"126",2018,"19/04/18","Coral Sea","Central Coral Sea","Mike","Willis","Willis 3","","Crest",3,1,3,18,18,"",100,"Willis 3 Crest 3 2018",100,"yes",18,0.746913580246914,1.48842875366778,0.140298393060383
"127",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Slope",1,9,3,16,6,"",100,"Diane 1 Slope 1 2018",100,"yes",6,0.277777777777778,0.450561208866305,0.069017566017384
"128",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Slope",2,8,2,16,7,"",100,"Diane 1 Slope 2 2018",100,"yes",7,0.693877551020408,1.27703425946614,0.192671092235898
"129",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Slope",3,9,3,10,14,"",100,"Diane 1 Slope 3 2018",100,"yes",14,0.775510204081633,1.61147220426073,0.164586504438532
"130",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Crest",1,3,3,11,8,"",100,"Diane 1 Crest 1 2018",100,"yes",8,0.65625,1.2130075659799,0.121951108212925
"131",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Crest",2,3,3.5,11,13,"",100,"Diane 1 Crest 2 2018",100,"yes",13,0.63905325443787,1.05790542470367,0.167411111018632
"132",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 1","","Crest",3,3,4,7,8,"",100,"Diane 1 Crest 3 2018",100,"yes",8,0.375,0.562335144618808,0.0967546066834598
"133",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Slope",1,9,3,21,9,"",100,"Diane 2 Slope 1 2018",100,"yes",9,0.518518518518519,1.00271826451752,0.136698082843426
"134",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Slope",2,8,3.5,19,10,"",100,"Diane 2 Slope 2 2018",100,"yes",10,0.62,1.02965301406457,0.187640389977912
"135",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Slope",3,9,3,19,15,"",100,"Diane 2 Slope 3 2018",100,"yes",15,0.684444444444444,1.33786067783643,0.166729683304579
"136",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Crest",1,4,3.5,12,22,"",100,"Diane 2 Crest 1 2018",100,"yes",22,0.475206611570248,0.815849865184519,0.131219516554279
"137",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Crest",2,4,4,8,20,"",100,"Diane 2 Crest 2 2018",100,"yes",20,0.475,0.914285581467099,0.0882646567006145
"138",2018,"20/04/18","Coral Sea","Central Coral Sea","Mike","Diane","Diane 2","","Crest",3,3,4,8,22,"",100,"Diane 2 Crest 3 2018",100,"yes",22,0.442148760330578,0.86179014504192,0.11296513394771
"139",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Slope",1,5,3,16,4,"",100,"Holmes 4 Slope 1 2018",100,"yes",4,0.375,0.562335144618808,0.0728350671764593
"140",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Slope",2,5,2,2,3,"",100,"Holmes 4 Slope 2 2018",100,"yes",3,0.444444444444444,0.636514168294813,0.160323960778769
"141",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Slope",3,5,2,11,5,"",100,"Holmes 4 Slope 3 2018",100,"yes",5,0.32,0.500402423538188,0.0852208624844737
"142",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Crest",1,1,3,21,6,"",100,"Holmes 4 Crest 1 2018",100,"yes",6,0.444444444444444,0.636514168294813,0.126876338428479
"143",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Crest",2,1.5,2,43,2,"",100,"Holmes 4 Crest 2 2018",100,"yes",2,0.5,0.693147180559945,0.142735880732038
"144",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 4","East Holmes","Crest",3,1,2,38,4,"",100,"Holmes 4 Crest 3 2018",100,"yes",4,0.5,0.693147180559945,0.142735880732038
"145",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Slope",1,9,4,50,8,"",100,"Holmes 5 Slope 1 2018",100,"yes",8,0.625,1.03972077083992,0.157290516110928
"146",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Slope",2,9,4,38,3,"",100,"Holmes 5 Slope 2 2018",100,"yes",3,0.444444444444444,0.636514168294813,0.0936946181135501
"147",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Slope",3,9,4,55,10,"",100,"Holmes 5 Slope 3 2018",100,"yes",10,0.46,0.801818552543337,0.134426328325832
"148",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Crest",1,2,3.5,19,4,"",100,"Holmes 5 Crest 1 2018",100,"yes",4,0.625,1.03972077083992,0.131517880203138
"149",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Crest",2,2,3.5,14,4,"",100,"Holmes 5 Crest 2 2018",100,"yes",4,0,0,0
"150",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 5","East Holmes","Crest",3,2,3.5,33,4,"",100,"Holmes 5 Crest 3 2018",100,"yes",4,0.375,0.562335144618808,0.107051910549029
"151",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Slope",1,9,4,9,12,"",100,"Holmes 6 Slope 1 2018",100,"yes",12,0.708333333333333,1.30860538725345,0.159444885363513
"152",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Slope",2,8.5,4.5,3,14,"",100,"Holmes 6 Slope 2 2018",100,"yes",14,0.673469387755102,1.33166431029301,0.161004417227764
"153",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Slope",3,9,4,7,12,"",100,"Holmes 6 Slope 3 2018",100,"yes",12,0.680555555555556,1.35797785498732,0.155870219701486
"154",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Crest",1,2,3,0,12,"",100,"Holmes 6 Crest 1 2018",100,"yes",12,0.722222222222222,1.42412991734677,0.143098611545801
"155",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Crest",2,2,2,0,10,"",100,"Holmes 6 Crest 2 2018",100,"yes",10,0.58,1.08889997534522,0.126310781323903
"156",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 6","East Holmes","Crest",3,2.5,3,3,6,"",100,"Holmes 6 Crest 3 2018",100,"yes",6,0.5,0.867563228481461,0.126071877292999
"157",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Slope",1,9,4,12,12,"",100,"Holmes 7 Slope 1 2018",100,"yes",12,0.791666666666667,1.67623493913473,0.144638766543783
"158",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Slope",2,9.5,4,17,5,"",100,"Holmes 7 Slope 2 2018",100,"yes",5,0.56,0.950270539233235,0.161344145807354
"159",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Slope",3,9,3.5,29,11,"",100,"Holmes 7 Slope 3 2018",100,"yes",11,0.694214876033058,1.3667110520552,0.171432202022636
"160",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Crest",1,2,3,17,12,"",100,"Holmes 7 Crest 1 2018",100,"yes",12,0.625,1.12692879480068,0.16654907044954
"161",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Crest",2,2,3.5,36,11,"",100,"Holmes 7 Crest 2 2018",100,"yes",11,0.644628099173554,1.16222554492109,0.114249695074218
"162",2018,"21/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 7","East Holmes","Crest",3,2,3,15,1,"",100,"Holmes 7 Crest 3 2018",100,"yes",1,0,0,0
"163",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Slope",1,10.5,4,32,25,"",100,"Holmes 2 Slope 1 2018",100,"yes",25,0.464,1.02690461029337,0.108503791250592
"164",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Slope",2,9,4,40,13,"",100,"Holmes 2 Slope 2 2018",100,"yes",13,0.816568047337278,1.73798344858705,0.151993694398797
"165",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Slope",3,9.5,4,49,6,"",100,"Holmes 2 Slope 3 2018",100,"yes",6,0.611111111111111,1.01140426470735,0.0871364603640266
"166",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Crest",1,2.5,4,27,23,"",100,"Holmes 2 Crest 1 2018",100,"yes",23,0.642722117202268,1.18777503483237,0.142774603684728
"167",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Crest",2,1.5,3.5,24,22,"",100,"Holmes 2 Crest 2 2018",100,"yes",22,0.590909090909091,1.20960921657784,0.140579748611585
"168",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 2","West Holmes","Crest",3,1.5,3,16,28,"",100,"Holmes 2 Crest 3 2018",100,"yes",28,0.693877551020408,1.36993019647821,0.137508479640047
"169",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Slope",1,8,3,43,13,"",100,"Holmes 3 Slope 1 2018",100,"yes",13,0.556213017751479,1.03176711135054,0.201354495459011
"170",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Slope",2,9,3.5,24,10,"",100,"Holmes 3 Slope 2 2018",100,"yes",10,0.74,1.3661588475692,0.198203670140339
"171",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Slope",3,9,3,38,8,"",100,"Holmes 3 Slope 3 2018",100,"yes",8,0.6875,1.25548232517875,0.185124512442011
"172",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Crest",1,3,3,34,7,"",100,"Holmes 3 Crest 1 2018",100,"yes",7,0.73469387755102,1.35178399428965,0.159319005324007
"173",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Crest",2,2,3,37,14,"",100,"Holmes 3 Crest 2 2018",100,"yes",14,0.704081632653061,1.30130555043691,0.151561444342354
"174",2018,"22/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 3","West Holmes","Crest",3,2,3,29,15,"",100,"Holmes 3 Crest 3 2018",100,"yes",15,0.711111111111111,1.30952583530407,0.163340547380522
"175",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Slope",1,9,3,37,9,"",100,"Holmes 8 Slope 1 2018",100,"yes",9,0.617283950617284,1.14905969697062,0.126035038639501
"176",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Slope",2,10,3.5,34,14,"",100,"Holmes 8 Slope 2 2018",100,"yes",14,0.663265306122449,1.19734013399678,0.138343218524221
"177",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Slope",3,10,4,60,11,"",100,"Holmes 8 Slope 3 2018",100,"yes",11,0.644628099173554,1.2945451658449,0.127314628883285
"178",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Crest",1,3,2,25,15,"",100,"Holmes 8 Crest 1 2018",100,"yes",15,0.231111111111111,0.392674467227552,0.0370779269636209
"179",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Crest",2,2,3.5,19,14,"",100,"Holmes 8 Crest 2 2018",100,"yes",14,0.581632653061225,1.05472091690681,0.141093179735397
"180",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 8","West Holmes","Crest",3,2,4,4,11,"",100,"Holmes 8 Crest 3 2018",100,"yes",11,0.314049586776859,0.600166073159646,0.083449585961584
"181",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Slope",1,10,4,12,26,"",100,"Holmes 1 Slope 1 2018",100,"yes",26,0.798816568047337,1.67116839450572,0.173378657784982
"182",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Slope",2,9,4,24,17,"",100,"Holmes 1 Slope 2 2018",100,"yes",17,0.719723183391003,1.47704540483989,0.140216716996114
"183",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Slope",3,9,3,18,24,"",100,"Holmes 1 Slope 3 2018",100,"yes",24,0.763888888888889,1.5926571874396,0.160545034996702
"184",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Crest",1,2,3,4,30,"",100,"Holmes 1 Crest 1 2018",100,"yes",30,0.608888888888889,1.35483224511618,0.149276067689763
"185",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Crest",2,3,2,3,34,"",100,"Holmes 1 Crest 2 2018",100,"yes",34,0.698961937716263,1.39304801317359,0.130548390947512
"186",2018,"23/04/18","Coral Sea","Central Coral Sea","Mike","Holmes","Holmes 1","West Holmes","Crest",3,3,3,0,37,"",100,"Holmes 1 Crest 3 2018",100,"yes",37,0.639883126369613,1.4050530528291,0.0981336223490821
"187",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Slope",1,9,4,0,70,"70",100,"Bougainville 1 Slope 1 2018",100,"yes",70,0.321632653061224,0.671562506820611,0.0534259488148972
"188",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Slope",2,9,3.5,2,56,"45",100,"Bougainville 1 Slope 2 2018",100,"yes",56,0.532525510204082,1.13511779548517,0.0915775679561705
"189",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Slope",3,9,4,3,60,"45",100,"Bougainville 1 Slope 3 2018",100,"yes",60,0.545555555555556,1.15430055546961,0.10204847130292
"190",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Crest",1,3,4,0,25,"10",100,"Bougainville 1 Crest 1 2018",100,"yes",25,0.5824,1.14032464707988,0.116709922872874
"191",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Crest",2,3,3,0,15,"<10",100,"Bougainville 1 Crest 2 2018",100,"yes",15,0.515555555555556,0.988154224290194,0.116742817041643
"192",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 1","NW Mooring","Crest",3,3,3,0,14,"0",100,"Bougainville 1 Crest 3 2018",100,"yes",14,0.438775510204082,0.75893677276206,0.131020703770844
"193",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Slope",1,9.5,4,1,72,"80",100,"Bougainville 2 Slope 1 2018",100,"yes",72,0.524305555555556,1.13697945046661,0.0996204646787828
"194",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Slope",2,9,4,0,74,"90",100,"Bougainville 2 Slope 2 2018",100,"yes",74,0.605551497443389,1.27207154233344,0.107381117317692
"195",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Slope",3,9,5,0,77,"0",100,"Bougainville 2 Slope 3 2018",100,"yes",77,0.582560296846011,1.16413043566614,0.113690191623557
"196",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Crest",1,3,3,0,46,"",100,"Bougainville 2 Crest 1 2018",100,"yes",46,0.64461247637051,1.20976370044828,0.158220592703847
"197",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Crest",2,3,3,0,11,"",100,"Bougainville 2 Crest 2 2018",100,"yes",11,0.429752066115702,0.759547391474863,0.120734190693694
"198",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 2","NE Mooring","Crest",3,2,3,0,21,"",100,"Bougainville 2 Crest 3 2018",100,"yes",21,0.467120181405896,0.978172831115188,0.114497653776303
"199",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Slope",1,9,4.5,0,34,"45",100,"Bougainville 3 Slope 1 2018",100,"yes",34,0.724913494809689,1.40667560435918,0.165199415189566
"200",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Slope",2,9,4,1,41,"45",100,"Bougainville 3 Slope 2 2018",100,"yes",41,0.749553837001785,1.48033711770893,0.174026468415626
"201",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Slope",3,9,3,3,33,"45",100,"Bougainville 3 Slope 3 2018",100,"yes",33,0.754820936639118,1.46096816799006,0.156831180513627
"202",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Crest",1,3,3,0,21,"10",100,"Bougainville 3 Crest 1 2018",100,"yes",21,0.526077097505669,0.832407574347485,0.16290652333833
"203",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Crest",2,3,2,0,28,"0",100,"Bougainville 3 Crest 2 2018",100,"yes",28,0.441326530612245,0.808447285659199,0.137432148251283
"204",2018,"18/10/18","Coral Sea","Northern Coral Sea","Baird","Bougainville","Bougainville 3","","Crest",3,3,3,0,25,"0",100,"Bougainville 3 Crest 3 2018",100,"yes",25,0.6496,1.2677946372885,0.143200571991429
"205",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Slope",1,9.8,3.5,1,31,"45",100,"Osprey 1 Slope 1 2018",100,"yes",31,0.718002081165453,1.43778733192261,0.12947476244942
"206",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Slope",2,8.5,3,1,35,"80",100,"Osprey 1 Slope 2 2018",100,"yes",35,0.623673469387755,1.20360418914093,0.132048342462995
"207",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Slope",3,8.5,3,0,30,"60",100,"Osprey 1 Slope 3 2018",100,"yes",30,0.771111111111111,1.52366672721032,0.155879585753887
"208",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Crest",1,3,3,0,6,"45",100,"Osprey 1 Crest 1 2018",100,"yes",6,0.444444444444444,0.636514168294813,0.0764747412594125
"209",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Crest",2,3,3.5,0,28,"0",100,"Osprey 1 Crest 2 2018",100,"yes",28,0.596938775510204,1.27760132077506,0.0807262882017689
"210",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 1","North Horn","Crest",3,3,3,0,26,"45",100,"Osprey 1 Crest 3 2018",100,"yes",26,0.553254437869822,1.01164218274421,0.100306870899186
"211",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Slope",1,8,4,0,61,"45",100,"Osprey 2 Slope 1 2018",100,"yes",61,0.576189196452566,1.21228300213148,0.0980197258668097
"212",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Slope",2,9,3.5,0,58,"90",100,"Osprey 2 Slope 2 2018",100,"yes",58,0.779429250891795,1.61021859803535,0.13717961301046
"213",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Slope",3,9,3.5,1,62,"90",100,"Osprey 2 Slope 3 2018",100,"yes",62,0.788241415192508,1.6389043180282,0.133093562154986
"214",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Crest",1,4,4,2,26,"45",100,"Osprey 2 Crest 1 2018",100,"yes",26,0.615384615384615,1.08828116459724,0.120131575182532
"215",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Crest",2,3,3,1,9,"10",100,"Osprey 2 Crest 2 2018",100,"yes",9,0.740740740740741,1.46481638489081,0.115831901024639
"216",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 2","False Entrance","Crest",3,3,3,0,31,"30",100,"Osprey 2 Crest 3 2018",100,"yes",31,0.749219562955255,1.50759752592521,0.144838165789004
"217",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 3","Lagoon","Slope",1,9,2.5,2,3,"90",100,"Osprey 3 Slope 1 2018",100,"yes",3,0,0,0.0646031664949828
"218",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 3","Lagoon","Slope",2,9,3,2,1,"90",100,"Osprey 3 Slope 2 2018",100,"yes",1,0,0,0
"219",2018,"19/10/18","Coral Sea","Northern Coral Sea","Baird","Osprey","Osprey 3","Lagoon","Slope",3,8,1.5,0,0,"10",100,"Osprey 3 Slope 3 2018",100,"yes",0,0,0,NA
"220",2018,"22/10/18","Coral Sea","Northern Coral Sea","Baird","Ashmore","Ashmore 1","","Slope",1,9,4.5,0,32,"90",100,"Ashmore 1 Slope 1 2018",100,"yes",32,0.80078125,1.77534271059871,0.143113463403298
"221",2018,"22/10/18","Coral Sea","Northern Coral Sea","Baird","Ashmore","Ashmore 1","","Slope",2,8,3.5,0,30,"60",100,"Ashmore 1 Slope 2 2018",100,"yes",30,0.813333333333333,1.79427716058342,0.140509504108542
